time, posX, posY, posZ, angX, angY, angZ,
0,25,68865,2,52207,40,15362,0,0,0,
0,02,25,68865,2,52207,40,15362,0,0,0,
0,04,25,68865,2,52207,40,15362,0,0,0,
0,3733333,25,68865,2,52207,40,15362,0,0,0,
0,4862767,25,68865,2,52207,40,15362,0,0,0,
0,5231428,25,68865,2,52207,40,15362,0,0,0,
0,5533832,25,68865,2,52207,40,15362,0,0,0,
0,5949887,25,68865,2,52207,40,15362,0,0,0,
0,6110747,25,68865,2,52207,40,15362,0,0,0,
0,6286821,25,68865,2,52207,40,15362,0,0,0,
0,6517127,25,68865,2,52207,40,15362,0,0,0,
0,6742247,25,68865,2,52207,40,15362,0,0,0,
0,6985146,25,68865,2,52207,40,15362,0,0,0,
0,7201038,25,68865,2,52207,40,15362,0,0,0,
0,7408123,25,68865,2,52207,40,15362,0,0,0,
0,7619783,25,68865,2,52207,40,15362,0,0,0,
0,7842869,25,68865,2,52207,40,15362,0,0,0,
0,8065782,25,68865,2,52207,40,15362,0,0,0,
0,8291417,25,68865,2,52207,40,15362,0,0,0,
0,8517423,25,68865,2,52207,40,15362,0,0,0,
0,8739774,25,68865,2,52207,40,15362,0,0,0,
0,8960996,25,68865,2,52207,40,15362,0,0,0,
0,917567,25,68865,2,52207,40,15362,0,0,0,
0,9401117,25,68865,2,52207,40,15362,0,0,0,
0,9625203,25,68865,2,52207,40,15362,0,0,0,
0,9848268,25,68865,2,52207,40,15362,0,0,0,
1,006995,25,68865,2,52207,40,15362,0,0,0,
1,029224,25,68865,2,52207,40,15362,0,0,0,
1,051329,25,68865,2,52207,40,15362,0,0,0,
1,072858,25,68865,2,52207,40,15362,0,0,0,
1,095564,25,68865,2,52207,40,15362,0,0,0,
1,11775,25,68865,2,52207,40,15362,0,0,0,
1,14036,25,68865,2,52207,40,15362,0,0,0,
1,161898,25,68865,2,52207,40,15362,0,0,0,
1,184783,25,68865,2,52207,40,15362,0,0,0,
1,206543,25,68865,2,52207,40,15362,0,0,0,
1,229154,25,68865,2,52207,40,15362,0,0,0,
1,251412,25,68865,2,52207,40,15362,0,0,0,
1,273342,25,68865,2,52207,40,15362,0,0,0,
1,295857,25,68865,2,52207,40,15362,0,0,0,
1,318629,25,68865,2,52207,40,15362,0,0,0,
1,340231,25,68865,2,52207,40,15362,0,0,0,
1,362635,25,68865,2,52207,40,15362,0,0,0,
1,384996,25,68865,2,52207,40,15362,0,0,0,
1,407074,25,68865,2,52207,40,15362,0,0,0,
1,429522,25,68865,2,52207,40,15362,0,0,0,
1,451542,25,68865,2,52207,40,15362,0,0,0,
1,473715,25,68865,2,52207,40,15362,0,0,0,
1,495853,25,68865,2,52207,40,15362,0,0,0,
1,518374,25,68865,2,52207,40,15362,0,0,0,
1,540761,25,68865,2,52207,40,15362,0,0,0,
1,562652,25,68865,2,52207,40,15362,0,0,0,
1,585542,25,68865,2,52207,40,15362,0,0,0,
1,608008,25,68865,2,52207,40,15362,0,0,0,
1,62914,25,68865,2,52207,40,15362,0,0,0,
1,651976,25,68865,2,52207,40,15362,0,0,0,
1,673742,25,68865,2,52207,40,15362,0,0,0,
1,695995,25,68865,2,52207,40,15362,0,0,0,
1,718306,25,68865,2,52207,40,15362,0,0,0,
1,740452,25,68865,2,52207,40,15362,0,0,0,
1,762917,25,68865,2,52207,40,15362,0,0,0,
1,784461,25,68865,2,52207,40,15362,0,0,0,
1,806758,25,68865,2,52207,40,15362,0,0,0,
1,829596,25,68865,2,52207,40,15362,0,0,0,
1,854819,25,68865,2,52207,40,15362,0,0,0,
1,873998,25,68865,2,52207,40,15362,0,0,0,
1,895482,25,68865,2,52207,40,15362,0,0,0,
1,918627,25,68865,2,52207,40,15362,0,0,0,
1,940242,25,68865,2,52207,40,15362,0,0,0,
1,962562,25,68865,2,52207,40,15362,0,0,0,
1,986538,25,68865,2,52207,40,15362,0,0,0,
2,006876,25,68865,2,52207,40,15362,0,0,0,
2,029967,25,68865,2,52207,40,15362,0,0,0,
2,052177,25,68865,2,52207,40,15362,0,0,0,
2,074356,25,68865,2,52207,40,15362,0,0,0,
2,09613,25,68865,2,52207,40,15362,0,0,0,
2,11773,25,68865,2,52207,40,15362,0,0,0,
2,140477,25,68865,2,52207,40,15362,0,0,0,
2,162424,25,68865,2,52207,40,15362,0,0,0,
