time, posX, posY, posZ, angX, angY, angZ,
0,177,9368,2,561332,117,4144,0,90,0,
0,02,177,9368,2,561332,117,4144,0,90,0,
0,04,177,9368,2,561332,117,4144,0,90,0,
0,3733333,177,9368,2,561332,117,4144,0,90,0,
0,4862767,177,9368,2,561332,117,4144,0,90,0,
0,5231428,177,9368,2,561332,117,4144,0,90,0,
0,5533832,177,9368,2,561332,117,4144,0,90,0,
0,5949887,177,9368,2,561332,117,4144,0,90,0,
0,6110747,177,9368,2,561332,117,4144,0,90,0,
0,6286821,177,9368,2,561332,117,4144,0,90,0,
0,6517127,177,9368,2,561332,117,4144,0,90,0,
0,6742247,177,9368,2,561332,117,4144,0,90,0,
0,6985146,177,9368,2,561332,117,4144,0,90,0,
0,7201038,177,9368,2,561332,117,4144,0,90,0,
0,7408123,177,9368,2,561332,117,4144,0,90,0,
0,7619783,177,9368,2,561332,117,4144,0,90,0,
0,7842869,177,9368,2,561332,117,4144,0,90,0,
0,8065782,177,9368,2,561332,117,4144,0,90,0,
0,8291417,177,9368,2,561332,117,4144,0,90,0,
0,8517423,177,9368,2,561332,117,4144,0,90,0,
0,8739774,177,9368,2,561332,117,4144,0,90,0,
0,8960996,177,9368,2,561332,117,4144,0,90,0,
0,917567,177,9368,2,561332,117,4144,0,90,0,
0,9401117,177,9368,2,561332,117,4144,0,90,0,
0,9625203,177,9368,2,561332,117,4144,0,90,0,
0,9848268,177,9368,2,561332,117,4144,0,90,0,
1,006995,177,9368,2,561332,117,4144,0,90,0,
1,029224,177,9368,2,561332,117,4144,0,90,0,
1,051329,177,9368,2,561332,117,4144,0,90,0,
1,072858,177,9368,2,561332,117,4144,0,90,0,
1,095564,177,9368,2,561332,117,4144,0,90,0,
1,11775,177,9368,2,561332,117,4144,0,90,0,
1,14036,177,9368,2,561332,117,4144,0,90,0,
1,161898,177,9368,2,561332,117,4144,0,90,0,
1,184783,177,9368,2,561332,117,4144,0,90,0,
1,206543,177,9368,2,561332,117,4144,0,90,0,
1,229154,177,9368,2,561332,117,4144,0,90,0,
1,251412,177,9368,2,561332,117,4144,0,90,0,
1,273342,177,9368,2,561332,117,4144,0,90,0,
1,295857,177,9368,2,561332,117,4144,0,90,0,
1,318629,177,9368,2,561332,117,4144,0,90,0,
1,340231,177,9368,2,561332,117,4144,0,90,0,
1,362635,177,9368,2,561332,117,4144,0,90,0,
1,384996,177,9368,2,561332,117,4144,0,90,0,
1,407074,177,9368,2,561332,117,4144,0,90,0,
1,429522,177,9368,2,561332,117,4144,0,90,0,
1,451542,177,9368,2,561332,117,4144,0,90,0,
1,473715,177,9368,2,561332,117,4144,0,90,0,
1,495853,177,9368,2,561332,117,4144,0,90,0,
1,518374,177,9368,2,561332,117,4144,0,90,0,
1,540761,177,9368,2,561332,117,4144,0,90,0,
1,562652,177,9368,2,561332,117,4144,0,90,0,
1,585542,177,9368,2,561332,117,4144,0,90,0,
1,608008,177,9368,2,561332,117,4144,0,90,0,
1,62914,177,9368,2,561332,117,4144,0,90,0,
1,651976,177,9368,2,561332,117,4144,0,90,0,
1,673742,177,9368,2,561332,117,4144,0,90,0,
1,695995,177,9368,2,561332,117,4144,0,90,0,
1,718306,177,9368,2,561332,117,4144,0,90,0,
1,740452,177,9368,2,561332,117,4144,0,90,0,
1,762917,177,9368,2,561332,117,4144,0,90,0,
1,784461,177,9368,2,561332,117,4144,0,90,0,
1,806758,177,9368,2,561332,117,4144,0,90,0,
1,829596,177,9368,2,561332,117,4144,0,90,0,
1,854819,177,9368,2,561332,117,4144,0,90,0,
1,873998,177,9368,2,561332,117,4144,0,90,0,
1,895482,177,9368,2,561332,117,4144,0,90,0,
1,918627,177,9368,2,561332,117,4144,0,90,0,
1,940242,177,9368,2,561332,117,4144,0,90,0,
1,962562,177,9368,2,561332,117,4144,0,90,0,
1,986538,177,9368,2,561332,117,4144,0,90,0,
2,006876,177,9368,2,561332,117,4144,0,90,0,
2,029967,177,9368,2,561332,117,4144,0,90,0,
2,052177,177,9368,2,561332,117,4144,0,90,0,
2,074356,177,9368,2,561332,117,4144,0,90,0,
2,09613,177,9368,2,561332,117,4144,0,90,0,
2,11773,177,9368,2,561332,117,4144,0,90,0,
2,140477,177,9368,2,561332,117,4144,0,90,0,
2,162424,177,9368,2,561332,117,4144,0,90,0,
2,184289,177,9368,2,561332,117,4144,0,90,0,
2,207493,177,9368,2,561332,117,4144,0,90,0,
2,229117,177,9368,2,561332,117,4144,0,90,0,
2,250938,177,9368,2,561332,117,4144,0,90,0,
2,272904,177,9368,2,561332,117,4144,0,90,0,
2,295335,177,9368,2,561332,117,4144,0,90,0,
2,31762,177,9368,2,561332,117,4144,0,90,0,
2,339821,177,9368,2,561332,117,4144,0,90,0,
2,362182,177,9368,2,561332,117,4144,0,90,0,
2,388469,177,9368,2,561332,117,4144,0,90,0,
