time, posX, posY, posZ, angX, angY, angZ,
0,02,31,02435,1,916709,33,93743,0,0,0,
0,04,31,02435,1,916709,33,93743,0,0,0,
0,3733333,31,02435,1,916709,33,93743,0,0,0,
0,461427,31,02435,1,916709,33,93743,0,0,0,
0,4946377,31,02435,1,916709,33,93743,0,0,0,
0,5270585,31,02435,1,916709,33,93743,0,0,0,
0,5841252,31,02435,1,916709,33,93743,0,0,0,
0,6049725,31,02435,1,916709,33,93743,0,0,0,
0,6217256,31,02435,1,916709,33,93743,0,0,0,
0,64257,31,02435,1,916709,33,93743,0,0,0,
0,6643815,31,02435,1,916709,33,93743,0,0,0,
0,6795436,31,02435,1,916709,33,93743,0,0,0,
0,6980709,31,02435,1,916709,33,93743,0,0,0,
0,7200837,31,02435,1,916709,33,93743,0,0,0,
0,7418804,31,02435,1,916709,33,93743,0,0,0,
0,7571387,31,02435,1,916709,33,93743,0,0,0,
0,7757494,31,02435,1,916709,33,93743,0,0,0,
0,8060083,31,02435,1,916709,33,93743,0,0,0,
0,820357,31,02435,1,916709,33,93743,0,0,0,
0,8427263,31,02435,1,916709,33,93743,0,0,0,
0,8643274,31,02435,1,916709,33,93743,0,0,0,
0,8870488,31,02435,1,916709,33,93743,0,0,0,
0,9089461,31,02435,1,916709,33,93743,0,0,0,
0,9409647,31,02435,1,916709,33,93743,0,0,0,
0,9565919,31,02435,1,916709,33,93743,0,0,0,
0,9854257,31,02435,1,916709,33,93743,0,0,0,
1,002355,31,02435,1,916709,33,93743,0,0,0,
1,0286,31,02435,1,916709,33,93743,0,0,0,
1,045372,31,02435,1,916709,33,93743,0,0,0,
1,073672,31,02435,1,916709,33,93743,0,0,0,
1,098993,31,02435,1,916709,33,93743,0,0,0,
1,124355,31,02435,1,916709,33,93743,0,0,0,
1,14907,31,02435,1,916709,33,93743,0,0,0,
1,177796,31,02435,1,916709,33,93743,0,0,0,
1,206642,31,02435,1,916709,33,93743,0,0,0,
1,23443,31,02435,1,916709,33,93743,0,0,0,
1,264307,31,02435,1,916709,33,93743,0,0,0,
1,292566,31,02435,1,916709,33,93743,0,0,0,
1,313541,31,02435,1,916709,33,93743,0,0,0,
1,356959,31,02435,1,916709,33,93743,0,0,0,
1,37716,31,02435,1,916709,33,93743,0,0,0,
1,412985,31,02435,1,916709,33,93743,0,0,0,
1,4434,31,02435,1,916709,33,93743,0,0,0,
1,47271,31,02435,1,916709,33,93743,0,0,0,
1,512817,31,02435,1,916709,33,93743,0,0,0,
1,541897,31,02435,1,916709,33,93743,0,0,0,
1,572711,31,02435,1,916709,33,93743,0,0,0,
1,607302,31,02435,1,916709,33,93743,0,0,0,
1,640974,31,02435,1,916709,33,93743,0,0,0,
1,671907,31,02435,1,916709,33,93743,0,0,0,
1,705234,31,02435,1,916709,33,93743,0,0,0,
