time, posX, posY, posZ, angX, angY, angZ,
0,02,34,9424,2,437196,34,22052,0,0,0,
0,04,34,9424,2,437196,34,22052,0,0,0,
0,3733333,34,9424,2,437196,34,22052,0,0,0,
0,5059642,34,9424,2,437196,34,22052,0,0,0,
0,6446193,34,9424,2,437196,34,22052,0,0,0,
0,9779527,34,9424,2,437196,34,22052,0,0,0,
1,311286,34,9424,2,437196,34,22052,0,0,0,
1,644619,34,9424,2,437196,34,22052,0,0,0,
1,701267,34,9424,2,437196,34,22052,0,0,0,
1,721413,34,9424,2,437196,34,22052,0,0,0,
1,738553,34,9424,2,437196,34,22052,0,0,0,
1,752999,34,9424,2,437196,34,22052,0,0,0,
1,772721,34,9424,2,437196,34,22052,0,0,0,
1,787231,34,9424,2,437196,34,22052,0,0,0,
1,80646,34,9424,2,437196,34,22052,0,0,0,
1,828218,34,9424,2,437196,34,22052,0,0,0,
1,85128,34,9424,2,437196,34,22052,0,0,0,
1,874267,34,9424,2,437196,34,22052,0,0,0,
1,895355,34,9424,2,437196,34,22052,0,0,0,
1,917486,34,9424,2,437196,34,22052,0,0,0,
1,940187,34,9424,2,437196,34,22052,0,0,0,
1,962839,34,9424,2,437196,34,22052,0,0,0,
1,984939,34,9424,2,437196,34,22052,0,0,0,
2,006882,34,9424,2,437196,34,22052,0,0,0,
2,029173,34,9424,2,437196,34,22052,0,0,0,
2,051312,34,9424,2,437196,34,22052,0,0,0,
2,07604,34,9424,2,437196,34,22052,0,0,0,
2,098343,34,9424,2,437196,34,22052,0,0,0,
2,120474,34,9424,2,437196,34,22052,0,0,0,
2,142412,34,9424,2,437196,34,22052,0,0,0,
2,162346,34,9424,2,437196,34,22052,0,0,0,
2,187363,34,9424,2,437196,34,22052,0,0,0,
2,208957,34,9424,2,437196,34,22052,0,0,0,
2,232549,34,9424,2,437196,34,22052,0,0,0,
2,256841,34,9424,2,437196,34,22052,0,0,0,
2,277393,34,9424,2,437196,34,22052,0,0,0,
2,298117,34,9424,2,437196,34,22052,0,0,0,
2,321059,34,9424,2,437196,34,22052,0,0,0,
2,341974,34,9424,2,437196,34,22052,0,0,0,
2,362199,34,9424,2,437196,34,22052,0,0,0,
2,385206,34,9424,2,437196,34,22052,0,0,0,
